idx,gid,rayon_id,rayon_en,rayon_ru,oblast_id,oblast_en,oblast_ru,country_id
570,262,1958246,Turkistan,Туркистан г.а.,1958,South-Kazakhstan,Южно-Казахстанская,KAZ
459,151,3502219,Khuroson,Хуросонский,3502,Khatlon,Хатлонская,TJK
3433,45,3502216,Bokhtar,Бохтарский,3502,Khatlon,Хатлонская,TJK
494,186,1714212,Namangan,Наманганский,1714,Namangan,Наманганская,UZB
361,53,1703237,Bulakbashi,Булакбашинский,1703,Andijan,Андижанская,UZB
384,76,1703211,Djalalkuduk,Джалалкудукский,1703,Andijan,Андижанская,UZB
568,260,1722220,Termez,Термезский,1722,Surkhandarya,Сурхандарьинская,UZB
5114,186,1714212,Namangan,Наманганский,1714,Namangan,Наманганская,UZB
320,12,1703202,Altynkul,Алтынкульский,1703,Andijan,Андижанская,UZB
485,177,1714204,Mingbulak,Мингбулакский,1714,Namangan,Наманганская,UZB
330,22,1703224,Asaka,Асакинский,1703,Andijan,Андижанская,UZB
369,61,1735240,Chimbay,Чимбайский,1735,Karakalpakstan Republik,Республика Каракалпакстан,UZB
553,245,1735243,Shumanay,Шуманайский,1735,Karakalpakstan Republik,Республика Каракалпакстан,UZB
554,246,1722226,Shurchi,Шурчинский,1722,Surkhandarya,Сурхандарьинская,UZB
577,269,1733217,Urgench,Ургенчский,1733,Khorezm,Хорезмская,UZB
4257,253,1726205,Tashkent city,Ташкент г.,1726,Tashkent city,город Ташкент,UZB
599,291,1727239,Ykarichirchik,Юкаричирчикский,1727,Tashkent region,Ташкентская,UZB
411,103,3909202,Gyaver,Гяверсский,3909,Ahal,Ахалская,TKM
323,15,1703203,Andijan,Андижанский,1703,Andijan,Андижанская,UZB
4256,252,3906222,Tagtynskiy,Тагтынский,3906,Dashhovuz,Дашховузская,TKM
373,65,1714237,Chust,Чустский,1714,Namangan,Наманганская,UZB
473,165,1730408,Kuvasay,Кувасайский,1730,Fergana,Ферганская,UZB
2037,189,1712230,Navbahor,Навбвхорский,1712,Navoi,Навоийская,UZB
4465,153,1727248,Kibray,Кибрайский,1727,Tashkent region,Ташкентская,UZB
475,167,1712216,Kyzyltepa,Кызылтепинский,1712,Navoi,Навоийская,UZB
419,111,1703214,Izbaskan,Избасканский,1703,Andijan,Андижанская,UZB
574,266,1730221,Uchkuprik,Учкуприкский,1730,Fergana,Ферганская,UZB
4873,253,1726205,Tashkent city,Ташкент г.,1726,Tashkent city,город Ташкент,UZB
464,156,1733212,Koshkupyr,Кошкупырский,1733,Khorezm,Хорезмская,UZB
386,78,1722212,Djarkurgan,Джаркурганский,1722,Surkhandarya,Сурхандарьинская,UZB
408,100,1733208,Gurlen,Гурленский,1733,Khorezm,Хорезмская,UZB
3262,182,3502228,Muminobod,Муминабадский,3502,Khatlon,Хатлонская,TJK
426,118,1706219,Kagan,Каганский,1706,Bukhara,Бухарская,UZB
312,4,3906217,Akdeli,Акдепинский,3906,Dashhovuz,Дашховузская,TKM
336,28,1730209,Bagdad,Багадский,1730,Fergana,Ферганская,UZB
795,179,1724228,Mirzaabad,Мирзаабдский,1724,Sirdarya,Сырдарьинская,UZB
597,289,1730242,Yazyavan,Язъяванский,1730,Fergana,Ферганская,UZB
807,191,3907221,Niyazov,Ниязовский,3907,Mary,Марыйская,TKM
407,99,1724220,Gulistan,Гулистанский,1724,Sirdarya,Сырдарьинская,UZB
3111,31,3909203,Bakher,Бахерденский,3909,Ahal,Ахалская,TKM
546,238,1708212,Sharaf Rashidov,Шараф Рашидовск,1708,Djizakh,Джизакская,UZB
3221,141,3908229,Khalach,Халачский,3908,Lebap,Лебапская,TKM
564,256,1730227,Tashlak,Ташлакский,1730,Fergana,Ферганская,UZB
3370,290,3906205,Yilan,Йыланлыйский,3906,Dashhovuz,Дашховузская,TKM
576,268,1703217,Ulugnor,Улугнорский,1703,Andijan,Андижанская,UZB
661,45,3502216,Bokhtar,Бохтарский,3502,Khatlon,Хатлонская,TJK
317,9,1706204,Alat,Алатский,1706,Bukhara,Бухарская,UZB
820,204,1708228,Pakhtakor,Пахтакорский,1708,Djizakh,Джизакская,UZB
584,276,1706212,Vabkent,Вабкентский,1706,Bukhara,Бухарская,UZB
2645,181,1710234,Mubarek,Мубарекский,1710,Qashkadarya,Кашкадарьинская,UZB
1867,19,3306211,Aravan,Араванский,3306,Osh,Ошская,KGZ
314,6,1727206,Akkurgan,Аккурганский,1727,Tashkent region,Ташкентская,UZB
2813,41,3303213,Bazar-Korgon,Базар-Коргонский,3303,Djalal-Abad,Джалал-Абадская,KGZ
382,74,1722210,Denau,Денауский,1722,Surkhandarya,Сурхандарьинская,UZB
3520,132,1710229,Kasan,Касанский,1710,Qashkadarya,Кашкадарьинская,UZB
442,134,1710237,Kasbiy,Касбийский,1710,Qashkadarya,Кашкадарьинская,UZB
5198,270,1718236,Urgut,Ургутский,1718,Samarkand,Самаркандская,UZB
1979,131,1710224,Karshi,Каршинский,1710,Qashkadarya,Кашкадарьинская,UZB
3516,128,1735211,Karauzyak,Караузякский,1735,Karakalpakstan Republik,Республика Каракалпакстан,UZB
498,190,1710235,Nishan,Нишанский,1710,Qashkadarya,Кашкадарьинская,UZB
565,257,1718234,Taylak,Тайлакский,1718,Samarkand,Самаркандская,UZB
5770,226,3502214,Sarband,Сарбандский,3502,Khatlon,Хатлонская,TJK
471,163,1730206,Kushtepa,Куштепинский,1730,Fergana,Ферганская,UZB
2541,77,1718209,Djambay,Джамбайский,1718,Samarkand,Самаркандская,UZB
3321,241,1722223,Sherabat,Шерабатский,1722,Surkhandarya,Сурхандарьинская,UZB
3452,64,1710242,Chirakchi,Чиракчинский,1710,Qashkadarya,Кашкадарьинская,UZB
319,11,1730203,Altyaryk,Алтыарыкский,1730,Fergana,Ферганская,UZB
3660,272,1714229,Uychi,Уйчинский,1714,Namangan,Наманганская,UZB
480,172,1703227,Markhamat,Мархаматский,1703,Andijan,Андижанская,UZB
363,55,1730212,Buvayda,Бувайдинский,1730,Fergana,Ферганская,UZB
796,180,1708223,Mirzachul,Мирзачульский,1708,Djizakh,Джизакская,UZB
359,51,1727228,Buka,Букинский,1727,Tashkent region,Ташкентская,UZB
5491,255,5005033,Taluqan,Taluqan,5005,Takhar,Takhar,AFG
541,233,1706258,Shafirkan,Шафирканский,1706,Bukhara,Бухарская,UZB
569,261,1714224,Turakurgan,Туракурганский,1714,Namangan,Наманганская,UZB
596,288,1727259,Yangiyul,Янгиюльский,1727,Tashkent region,Ташкентская,UZB
579,271,1727253,Urtachirchik,Уртачирчикский,1727,Tashkent region,Ташкентская,UZB
5113,185,5001015,Nahri Shahi,Nahri Shahi,5001,Balkh,Balkh,AFG
581,273,1730230,Uzbekistan,Узбекистанский,1730,Fergana,Ферганская,UZB
438,130,1712234,Karmana,Карманинский,1712,Navoi,Навоийская,UZB
455,147,1733226,Khiva,Хивинский,1733,Khorezm,Хорезмская,UZB
404,96,1706215,Gijduvan,Гиждуваниский,1706,Bukhara,Бухарская,UZB
472,164,1730218,Kuva,Кувинский,1730,Fergana,Ферганская,UZB
311,3,1718203,Akdarya,Акдарьинский,1718,Samarkand,Самаркандская,UZB
525,217,1730224,Rishtan,Риштанский,1730,Fergana,Ферганская,UZB
548,240,1733230,Shavat,Шаватский,1733,Khorezm,Хорезмская,UZB
454,146,1724235,Khavast,Хавастский,1724,Sirdarya,Сырдарьинская,UZB
843,227,1724226,Sardob,Сардобский,1724,Sirdarya,Сырдарьинская,UZB
539,231,1724216,Sayhunabad,Сайхунабадский,1724,Sirdarya,Сырдарьинская,UZB
374,66,1730236,Dangara,Дангаринский,1730,Fergana,Ферганская,UZB
495,187,1718218,Narpay,Нарпайский,1718,Samarkand,Самаркандская,UZB
5184,256,1730227,Tashlak,Ташлакский,1730,Fergana,Ферганская,UZB
653,37,1724212,Bayaut,Баяутский,1724,Sirdarya,Сырдарьинская,UZB
516,208,1727249,Parkent,Паркентский,1727,Tashkent region,Ташкентская,UZB
658,42,1727220,Bekabad,Бекабадский,1727,Tashkent region,Ташкентская,UZB
545,237,1703230,Shakhrihan,Шахриханский,1703,Andijan,Андижанская,UZB
321,13,1722201,Altynsay,Алтынсайский,1722,Surkhandarya,Сурхандарьинская,UZB
398,90,1730231,Furkat,Фуркатский,1730,Fergana,Ферганская,UZB
594,286,1733233,Yangibazar,Янгибазарский,1733,Khorezm,Хорезмская,UZB
535,227,1724226,Sardob,Сардобский,1724,Sirdarya,Сырдарьинская,UZB
324,16,1722202,Angor,Ангорский,1722,Surkhandarya,Сурхандарьинская,UZB
2239,83,3509249,Faizobod,Файзабадский,3509,RPP,Районы Республиканского по,TJK
504,196,1735225,Nukus,Нукусский,1735,Karakalpakstan Republik,Республика Каракалпакстан,UZB
491,183,3907218,Murgap,Мургапский,3907,Mary,Марыйская,TKM
5641,97,3509240,Gissar,Гиссарский,3509,RPP,Районы Республиканского по,TJK
447,139,3906213,Keneurgench,Кенеургенчский,3906,Dashhovuz,Дашховузская,TKM
4619,307,1727237,Zangiata,Зангиатинский,1727,Tashkent region,Ташкентская,UZB
427,119,3909205,Kaki,Какинский,3909,Ahal,Ахалская,TKM
5421,185,5001015,Nahri Shahi,Nahri Shahi,5001,Balkh,Balkh,AFG
309,1,3502224,A.Dzhami,А.Джоми,3502,Khatlon,Хатлонская,TJK
618,2,1724206,Akaltyn,Акалтынский,1724,Sirdarya,Сырдарьинская,UZB
346,38,1958203,Baydibek,район Байдибека,1958,South-Kazakhstan,Южно-Казахстанская,KAZ
388,80,3908208,Dyanev,Дяневский,3908,Lebap,Лебапская,TKM
614,306,3907224,Sakarchagin,Сакарчягинский,3907,Mary,Марыйская,TKM
481,173,3907214,Mary,Марыйский,3907,Mary,Марыйская,TKM
533,225,3909207,Sarah,Сарахский,3909,Ahal,Ахалская,TKM
334,26,3909206,Badaykhan,Бабадайханский,3909,Ahal,Ахалская,TKM
4539,227,1724226,Sardob,Сардобский,1724,Sirdarya,Сырдарьинская,UZB
588,280,3907205,Vekilbazar,Векилбазарский,3907,Mary,Марыйская,TKM
4368,56,5001009,Char Bolak,Char Bolak,5001,Balkh,Balkh,AFG
3588,200,1958217,Otyrar,Отырарский район,1958,South-Kazakhstan,Южно-Казахстанская,KAZ
571,263,3907232,Turkmengaly,Туркменгалынский,3907,Mary,Марыйская,TKM
743,127,1706220,Karaulbazar,Караулбазарский,1706,Bukhara,Бухарская,UZB
401,93,3907209,Garagum,Гарагумский,3907,Mary,Марыйская,TKM
757,141,3908229,Khalach,Халачский,3908,Lebap,Лебапская,TKM
448,140,3908217,Kerki,Керкинский,3908,Lebap,Лебапская,TKM
839,223,3908220,Sakar,Сакарский,3908,Lebap,Лебапская,TKM
415,107,3908230,Hodjambaz,Ходжамбазский,3908,Lebap,Лебапская,TKM
523,215,5006021,Qarqin,Qarqin,5006,Jawzjan,Jawzjan,AFG
552,244,5001039,Shortepa,Shortepa,5001,Balkh,Balkh,AFG
811,195,3502212,Nosiri Khusrav,Носир-Хусравский,3502,Khatlon,Хатлонская,TJK
414,106,5003036,Hazrati Imam,Hazrati Imam,5003,Kunduz,Kunduz,AFG
338,30,5004002,Baghlani Jadid,Baghlani Jadid,5004,Baghlan,Baghlan,AFG
732,116,1706246,Jondor,Жондорский,1706,Bukhara,Бухарская,UZB
878,262,1958246,Turkistan,Туркистан г.а.,1958,South-Kazakhstan,Южно-Казахстанская,KAZ
720,104,3502227,Hamadoni,Хамадони,3502,Khatlon,Хатлонская,TJK
3951,255,5005033,Taluqan,Taluqan,5005,Takhar,Takhar,AFG
5580,36,3305214,Batken,Баткенский,3305,Batken,Баткенский,KGZ
637,21,1958205,Arys,Арыс г.а.,1958,South-Kazakhstan,Южно-Казахстанская,KAZ
4695,75,5001012,Dihdadi,Dihdadi,5001,Balkh,Balkh,AFG
821,205,3502231,Panj,Пянжский,3502,Khatlon,Хатлонская,TJK
4944,16,1722202,Angor,Ангорский,1722,Surkhandarya,Сурхандарьинская,UZB
719,103,3909202,Gyaver,Гяверсский,3909,Ahal,Ахалская,TKM
864,248,3503209,Spitamen,Спитаменский,3503,Sogd,Согдийская,TJK
641,25,3503212,B.Ghafurov,Б.Гафуровский,3503,Sogd,Согдийская,TJK
457,149,1735236,Khodjeyli,Ходжейлийский,1735,Karakalpakstan Republik,Республика Каракалпакстан,UZB
767,151,3502219,Khuroson,Хуросонский,3502,Khatlon,Хатлонская,TJK
774,158,3502225,Kulob,Кулабский,3502,Khatlon,Хатлонская,TJK
893,277,3509237,Vahdat,Вахдатский,3509,RPP,Районы Республиканского по,TJK
906,290,3906205,Yilan,Йыланлыйский,3906,Dashhovuz,Дашховузская,TKM
731,115,3502221,Jilikul,Джиликульский,3502,Khatlon,Хатлонская,TJK
5230,302,1958247,Kentau,Кентау г.а.,1958,South-Kazakhstan,Южно-Казахстанская,KAZ
815,199,1958207,Ordabasin,Ордабасынский район,1958,South-Kazakhstan,Южно-Казахстанская,KAZ
703,87,3502230,Farkhor,Фархоский,3502,Khatlon,Хатлонская,TJK
771,155,3503206,Konibodom,Канибадамский,3503,Sogd,Согдийская,TJK
1596,56,5001009,Char Bolak,Char Bolak,5001,Balkh,Balkh,AFG
760,144,1733223,Khanka,Ханкинский,1733,Khorezm,Хорезмская,UZB
